Scenario,Flexibility,Demand,Market,Category,Cost_Type,Carrier,Value_100p_EUR,Value_100p_Billion_EUR,Value_Non_Flex_EUR,Value_Non_Flex_Billion_EUR,Difference_EUR,Difference_Billion_EUR,Difference_Percent
HHHU,H,H,H,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,marginal - biomass,marginal,biomass,10073601966.448372,10.073601966448372,9996382852.000843,9.996382852000844,77219114.44752884,0.07721911444752884,0.7724705585088002
HHHU,H,H,H,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,marginal - coal,marginal,coal,5175948521.4717455,5.175948521471746,5039255592.35266,5.03925559235266,136692929.1190853,0.13669292911908532,2.7125619372536716
HHHU,H,H,H,marginal - coal boiler,marginal,coal boiler,88010341.22687548,0.08801034122687548,91605320.16741116,0.09160532016741116,-3594978.9405356795,-0.0035949789405356793,-3.9244215663083315
HHHU,H,H,H,marginal - coal cc,marginal,coal cc,5274550112.130011,5.274550112130011,6798082339.350079,6.798082339350079,-1523532227.220068,-1.523532227220068,-22.411205854351614
HHHU,H,H,H,marginal - coal power plant,marginal,coal power plant,758268748.3987244,0.7582687483987245,801803876.296501,0.8018038762965011,-43535127.8977766,-0.0435351278977766,-5.4296479706313665
HHHU,H,H,H,marginal - gas,marginal,gas,747770.3021825736,0.0007477703021825736,1873718.8105777823,0.0018737188105777823,-1125948.5083952087,-0.0011259485083952088,-60.091647798957084
HHHU,H,H,H,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,marginal - heat pump,marginal,heat pump,2397809446.4164133,2.3978094464164132,2395143104.61349,2.39514310461349,2666341.8029232025,0.0026663418029232023,0.11132285990709002
HHHU,H,H,H,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,marginal - nuclear,marginal,nuclear,75971654561.09526,75.97165456109526,76272031741.31299,76.27203174131299,-300377180.21772766,-0.30037718021772764,-0.39382349382863946
HHHU,H,H,H,marginal - offwind,marginal,offwind,9140687.270629384,0.009140687270629383,9131482.12331313,0.00913148212331313,9205.147316252813,9.205147316252813e-06,0.10080671671854463
HHHU,H,H,H,marginal - onwind,marginal,onwind,85023861.607373,0.085023861607373,85524958.03399928,0.08552495803399927,-501096.42662627995,-0.0005010964266262799,-0.5859066618040034
HHHU,H,H,H,marginal - resistive heater,marginal,resistive heater,365200455.06620497,0.36520045506620497,359283923.8371232,0.3592839238371232,5916531.22908175,0.00591653122908175,1.6467564609887564
HHHU,H,H,H,marginal - solar,marginal,solar,34214888.36218158,0.03421488836218158,34349542.267063804,0.034349542267063805,-134653.9048822224,-0.00013465390488222242,-0.3920107692711115
HHHU,H,H,H,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,shutdown - aluminum,shutdown,aluminum,2264293555.239171,2.264293555239171,0.0,0.0,2264293555.239171,2.264293555239171,0.0
HHHU,H,H,H,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHHU,H,H,H,startup - aluminum,startup,aluminum,2264293555.239171,2.264293555239171,0.0,0.0,2264293555.239171,2.264293555239171,0.0
HHLU,H,H,L,capital - AC,capital,AC,10211272393.754156,10.211272393754156,9942960321.855925,9.942960321855924,268312071.8982315,0.26831207189823153,2.698512949995853
HHLU,H,H,L,capital - CHP coal,capital,CHP coal,28578083239.041096,28.578083239041096,28577247032.653244,28.577247032653244,836206.3878517151,0.0008362063878517151,0.002926126463113259
HHLU,H,H,L,capital - CHP gas,capital,CHP gas,2987009621.2591147,2.987009621259115,2985941739.5879054,2.9859417395879055,1067881.6712093353,0.0010678816712093354,0.03576364726247858
HHLU,H,H,L,capital - DAC,capital,DAC,271924.77245429007,0.0002719247724542901,24819.593664504555,2.4819593664504557e-05,247105.1787897855,0.0002471051787897855,995.6052549852178
HHLU,H,H,L,capital - H2,capital,H2,6245535823.045644,6.2455358230456435,6315762534.701896,6.3157625347018955,-70226711.6562519,-0.07022671165625191,-1.1119276773056606
HHLU,H,H,L,capital - H2 CHP,capital,H2 CHP,1038504.9704664472,0.0010385049704664472,116033.37612714292,0.00011603337612714292,922471.5943393043,0.0009224715943393042,795.0053899392801
HHLU,H,H,L,capital - OCGT gas,capital,OCGT gas,762425843.7883539,0.7624258437883539,762144365.287295,0.762144365287295,281478.5010589361,0.00028147850105893614,0.03693243877133843
HHLU,H,H,L,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
HHLU,H,H,L,capital - Sabatier,capital,Sabatier,11880515688.865204,11.880515688865204,12489866160.840176,12.489866160840176,-609350471.9749718,-0.6093504719749717,-4.878759020536867
HHLU,H,H,L,capital - aluminum,capital,aluminum,165280133338.62173,165.28013333862174,0.0,0.0,165280133338.62173,165.28013333862174,0.0
HHLU,H,H,L,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,capital - battery,capital,battery,6890651026.312178,6.890651026312177,6756284219.982779,6.756284219982779,134366806.3293991,0.1343668063293991,1.9887678190326576
HHLU,H,H,L,capital - biomass,capital,biomass,11463551455.606903,11.463551455606902,12222516971.0029,12.2225169710029,-758965515.3959961,-0.7589655153959961,-6.20956810447955
HHLU,H,H,L,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,capital - coal boiler,capital,coal boiler,8018491514.405379,8.01849151440538,8003216432.984964,8.003216432984964,15275081.420414925,0.015275081420414924,0.1908617809891937
HHLU,H,H,L,capital - coal cc,capital,coal cc,775658835.4831153,0.7756588354831153,776076499.1841047,0.7760764991841047,-417663.7009893656,-0.0004176637009893656,-0.05381733649046952
HHLU,H,H,L,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
HHLU,H,H,L,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,capital - gas boiler,capital,gas boiler,18444562647.379715,18.444562647379716,18850761708.08024,18.85076170808024,-406199060.7005234,-0.40619906070052336,-2.1548151050384834
HHLU,H,H,L,capital - heat pump,capital,heat pump,49180717334.64242,49.18071733464242,48676215890.12141,48.676215890121405,504501444.52101135,0.5045014445210113,1.0364434360712034
HHLU,H,H,L,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
HHLU,H,H,L,capital - nuclear,capital,nuclear,43210044344.075584,43.210044344075584,46728032691.25283,46.72803269125283,-3517988347.177246,-3.517988347177246,-7.528646391817367
HHLU,H,H,L,capital - offwind,capital,offwind,15121555893.598354,15.121555893598355,15447818020.577278,15.447818020577278,-326262126.9789238,-0.3262621269789238,-2.112027255527778
HHLU,H,H,L,capital - onwind,capital,onwind,73822203671.6242,73.82220367162421,73272869611.13356,73.27286961113356,549334060.4906464,0.5493340604906464,0.7497100405730212
HHLU,H,H,L,capital - resistive heater,capital,resistive heater,5945967359.898358,5.945967359898359,5875417990.124465,5.875417990124465,70549369.77389336,0.07054936977389335,1.2007549061611331
HHLU,H,H,L,capital - solar,capital,solar,105830692900.28574,105.83069290028574,103970799427.83649,103.97079942783648,1859893472.4492493,1.8598934724492493,1.7888613751980955
HHLU,H,H,L,capital - solar thermal,capital,solar thermal,25421809.88130088,0.025421809881300883,23542286.715403136,0.023542286715403135,1879523.1658977456,0.0018795231658977455,7.98360494296427
HHLU,H,H,L,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - CHP coal,marginal,CHP coal,65799837.10936643,0.06579983710936643,75046867.32820827,0.07504686732820827,-9247030.218841836,-0.009247030218841835,-12.321673839363719
HHLU,H,H,L,marginal - CHP gas,marginal,CHP gas,179053913.1696523,0.1790539131696523,202398591.14515105,0.20239859114515105,-23344677.975498736,-0.023344677975498735,-11.534012091396919
HHLU,H,H,L,marginal - DAC,marginal,DAC,306149.4332234349,0.0003061494332234349,34779.11062801771,3.477911062801771e-05,271370.3225954172,0.00027137032259541723,780.2681485960826
HHLU,H,H,L,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - OCGT gas,marginal,OCGT gas,28402336.77791956,0.028402336777919562,36676801.92627517,0.03667680192627517,-8274465.148355611,-0.00827446514835561,-22.560487048429934
HHLU,H,H,L,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - Sabatier,marginal,Sabatier,5903474529.295935,5.903474529295934,6157030490.852263,6.1570304908522635,-253555961.55632877,-0.25355596155632876,-4.118153417187824
HHLU,H,H,L,marginal - aluminum,marginal,aluminum,321039225.8114286,0.32103922581142863,0.0,0.0,321039225.8114286,0.32103922581142863,0.0
HHLU,H,H,L,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - biomass,marginal,biomass,3940091085.878336,3.940091085878336,4200683463.007816,4.200683463007816,-260592377.1294799,-0.26059237712947986,-6.203570905170938
HHLU,H,H,L,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - coal,marginal,coal,2131260521.0500047,2.1312605210500046,2225846992.34641,2.2258469923464097,-94586471.29640508,-0.09458647129640507,-4.2494597167568715
HHLU,H,H,L,marginal - coal boiler,marginal,coal boiler,92309899.72569232,0.09230989972569231,95564235.17497613,0.09556423517497613,-3254335.4492838085,-0.0032543354492838086,-3.405390566172782
HHLU,H,H,L,marginal - coal cc,marginal,coal cc,1501747262.9744303,1.5017472629744304,1709447367.2775297,1.7094473672775297,-207700104.3030994,-0.2077001043030994,-12.150131573450144
HHLU,H,H,L,marginal - coal power plant,marginal,coal power plant,327762180.38300306,0.32776218038300303,400700003.9340177,0.4007000039340177,-72937823.55101466,-0.07293782355101466,-18.20260115670604
HHLU,H,H,L,marginal - gas,marginal,gas,531008.3118650662,0.0005310083118650661,58161.76546846175,5.816176546846175e-05,472846.54639660445,0.00047284654639660447,812.985201855686
HHLU,H,H,L,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - heat pump,marginal,heat pump,2358101985.729782,2.3581019857297822,2351731517.7993016,2.3517315177993017,6370467.93048048,0.00637046793048048,0.27088414992378995
HHLU,H,H,L,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - nuclear,marginal,nuclear,33366591820.40836,33.36659182040836,35874824731.2824,35.8748247312824,-2508232910.8740425,-2.5082329108740424,-6.991624153321354
HHLU,H,H,L,marginal - offwind,marginal,offwind,13305074.81746004,0.013305074817460039,13510803.027245576,0.013510803027245576,-205728.20978553593,-0.00020572820978553594,-1.5226941682938397
HHLU,H,H,L,marginal - onwind,marginal,onwind,93798922.36131018,0.09379892236131018,92853295.23720348,0.09285329523720348,945627.1241067052,0.0009456271241067052,1.01840987085165
HHLU,H,H,L,marginal - resistive heater,marginal,resistive heater,685185028.721335,0.685185028721335,674991128.1579226,0.6749911281579226,10193900.563412428,0.010193900563412428,1.510227340503272
HHLU,H,H,L,marginal - solar,marginal,solar,77194750.06704809,0.07719475006704808,75996672.40510546,0.07599667240510545,1198077.661942631,0.001198077661942631,1.5764870013731602
HHLU,H,H,L,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,shutdown - aluminum,shutdown,aluminum,2836568638.8206697,2.8365686388206695,0.0,0.0,2836568638.8206697,2.8365686388206695,0.0
HHLU,H,H,L,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHLU,H,H,L,startup - aluminum,startup,aluminum,2836568638.8206697,2.8365686388206695,0.0,0.0,2836568638.8206697,2.8365686388206695,0.0
HHMU,H,H,M,capital - AC,capital,AC,7559594966.711593,7.559594966711592,7508943796.401104,7.508943796401104,50651170.3104887,0.0506511703104887,0.6745445389372186
HHMU,H,H,M,capital - CHP coal,capital,CHP coal,28578435388.75668,28.57843538875668,28577634258.244293,28.57763425824429,801130.512386322,0.000801130512386322,0.002803347908881596
HHMU,H,H,M,capital - CHP gas,capital,CHP gas,2987136150.044971,2.987136150044971,2986292497.489886,2.986292497489886,843652.5550851822,0.0008436525550851822,0.02825083463171509
HHMU,H,H,M,capital - DAC,capital,DAC,376550.15840513934,0.00037655015840513934,136501.5391451074,0.0001365015391451074,240048.61926003193,0.00024004861926003193,175.8578113942358
HHMU,H,H,M,capital - H2,capital,H2,5777948521.773227,5.777948521773227,6074389558.121373,6.074389558121373,-296441036.34814644,-0.29644103634814645,-4.880178222218378
HHMU,H,H,M,capital - H2 CHP,capital,H2 CHP,1141741.8447710015,0.0011417418447710016,469017.75871844887,0.00046901775871844887,672724.0860525526,0.0006727240860525525,143.43254035640655
HHMU,H,H,M,capital - OCGT gas,capital,OCGT gas,762476979.8201013,0.7624769798201012,762233733.0373966,0.7622337330373965,243246.78270471096,0.00024324678270471096,0.03191236128259583
HHMU,H,H,M,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
HHMU,H,H,M,capital - Sabatier,capital,Sabatier,8559481233.235714,8.559481233235713,9325998638.390644,9.325998638390644,-766517405.1549301,-0.7665174051549302,-8.219145582967888
HHMU,H,H,M,capital - aluminum,capital,aluminum,165280133338.62173,165.28013333862174,0.0,0.0,165280133338.62173,165.28013333862174,0.0
HHMU,H,H,M,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,capital - battery,capital,battery,4351011895.042934,4.351011895042935,4395522816.888465,4.395522816888465,-44510921.84553051,-0.04451092184553051,-1.0126422657734997
HHMU,H,H,M,capital - biomass,capital,biomass,22559697421.34975,22.55969742134975,22126026152.212906,22.126026152212905,433671269.13684464,0.4336712691368446,1.9600052271178916
HHMU,H,H,M,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,capital - coal boiler,capital,coal boiler,10360674870.523577,10.360674870523576,10081478983.071863,10.081478983071863,279195887.45171356,0.2791958874517136,2.7693941327509624
HHMU,H,H,M,capital - coal cc,capital,coal cc,1328559856.895975,1.328559856895975,1689304536.1602154,1.6893045361602155,-360744679.26424026,-0.36074467926424025,-21.3546268030637
HHMU,H,H,M,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
HHMU,H,H,M,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,capital - gas boiler,capital,gas boiler,13304959787.860992,13.304959787860993,14255384150.611668,14.255384150611668,-950424362.7506752,-0.9504243627506752,-6.667125576618674
HHMU,H,H,M,capital - heat pump,capital,heat pump,53957302113.08845,53.957302113088446,53589024334.10832,53.58902433410832,368277778.9801254,0.3682777789801254,0.6872261317616938
HHMU,H,H,M,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
HHMU,H,H,M,capital - nuclear,capital,nuclear,86956016273.25742,86.95601627325742,88210778625.1668,88.2107786251668,-1254762351.909378,-1.254762351909378,-1.422459218097629
HHMU,H,H,M,capital - offwind,capital,offwind,11693754242.198254,11.693754242198253,11693434231.321491,11.693434231321492,320010.87676239014,0.00032001087676239014,0.0027366714553815493
HHMU,H,H,M,capital - onwind,capital,onwind,75123638105.89552,75.12363810589552,75802853586.03603,75.80285358603602,-679215480.1405029,-0.6792154801405029,-0.8960289065761823
HHMU,H,H,M,capital - resistive heater,capital,resistive heater,4994752670.753284,4.994752670753284,4916254267.451522,4.916254267451522,78498403.30176258,0.07849840330176258,1.5967116229416352
HHMU,H,H,M,capital - solar,capital,solar,76225539474.95705,76.22553947495705,76795974646.52713,76.79597464652713,-570435171.5700836,-0.5704351715700836,-0.7427930620005223
HHMU,H,H,M,capital - solar thermal,capital,solar thermal,36156274.08286448,0.03615627408286448,36281004.04144021,0.03628100404144021,-124729.958575733,-0.000124729958575733,-0.34378860748524565
HHMU,H,H,M,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - CHP coal,marginal,CHP coal,84459199.33744264,0.08445919933744264,93075544.22023684,0.09307554422023684,-8616344.882794201,-0.008616344882794202,-9.257367179509655
HHMU,H,H,M,marginal - CHP gas,marginal,CHP gas,91677425.69311392,0.09167742569311392,100700063.70285764,0.10070006370285764,-9022638.00974372,-0.009022638009743721,-8.959912911641661
HHMU,H,H,M,marginal - DAC,marginal,DAC,399905.3009443973,0.00039990530094439726,174270.5258297385,0.0001742705258297385,225634.77511465878,0.0002256347751146588,129.47385912813672
HHMU,H,H,M,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - OCGT gas,marginal,OCGT gas,7000128.673667977,0.007000128673667977,8175660.603836066,0.008175660603836066,-1175531.9301680895,-0.0011755319301680895,-14.378433586351704
HHMU,H,H,M,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - Sabatier,marginal,Sabatier,4448233689.471596,4.4482336894715955,4793610119.783541,4.793610119783541,-345376430.31194496,-0.345376430311945,-7.204933686337026
HHMU,H,H,M,marginal - aluminum,marginal,aluminum,321039225.8114293,0.3210392258114293,0.0,0.0,321039225.8114293,0.3210392258114293,0.0
HHMU,H,H,M,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - biomass,marginal,biomass,7754576490.712862,7.754576490712862,7604845501.01835,7.6048455010183496,149730989.69451237,0.14973098969451237,1.9688893045159455
HHMU,H,H,M,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - coal,marginal,coal,4257479226.6420126,4.257479226642013,4101068994.748305,4.101068994748305,156410231.89370775,0.15641023189370776,3.81388930773907
HHMU,H,H,M,marginal - coal boiler,marginal,coal boiler,104845230.56482464,0.10484523056482464,109039690.18025264,0.10903969018025264,-4194459.615428001,-0.0041944596154280004,-3.846727378346521
HHMU,H,H,M,marginal - coal cc,marginal,coal cc,3103394931.846956,3.103394931846956,3959203311.138209,3.959203311138209,-855808379.2912531,-0.8558083792912531,-21.615671437828272
HHMU,H,H,M,marginal - coal power plant,marginal,coal power plant,559938268.0375015,0.5599382680375015,591707838.8820138,0.5917078388820138,-31769570.844512343,-0.031769570844512346,-5.369131310570178
HHMU,H,H,M,marginal - gas,marginal,gas,1766242.3451071344,0.0017662423451071344,1206430.9544035208,0.0012064309544035207,559811.3907036136,0.0005598113907036137,46.40227347120694
HHMU,H,H,M,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - heat pump,marginal,heat pump,2411764064.930037,2.411764064930037,2404728691.872116,2.404728691872116,7035373.057920933,0.007035373057920933,0.2925641084460049
HHMU,H,H,M,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - nuclear,marginal,nuclear,68320796387.61715,68.32079638761715,68878540290.29794,68.87854029029795,-557743902.6807938,-0.5577439026807938,-0.8097498877445812
HHMU,H,H,M,marginal - offwind,marginal,offwind,9152593.609499944,0.009152593609499944,9143102.701457651,0.00914310270145765,9490.908042293042,9.490908042293042e-06,0.10380401874715835
HHMU,H,H,M,marginal - onwind,marginal,onwind,84130251.52524151,0.0841302515252415,84321537.35371138,0.08432153735371138,-191285.82846987247,-0.00019128582846987248,-0.2268528711323989
HHMU,H,H,M,marginal - resistive heater,marginal,resistive heater,378975203.5524511,0.37897520355245107,376496986.383345,0.376496986383345,2478217.169106066,0.0024782171691060664,0.6582302803833795
HHMU,H,H,M,marginal - solar,marginal,solar,45616281.35035202,0.04561628135035202,45993282.1962907,0.0459932821962907,-377000.84593868256,-0.00037700084593868255,-0.8196867627966051
HHMU,H,H,M,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,shutdown - aluminum,shutdown,aluminum,2264299104.875377,2.264299104875377,0.0,0.0,2264299104.875377,2.264299104875377,0.0
HHMU,H,H,M,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHMU,H,H,M,startup - aluminum,startup,aluminum,2264299104.875377,2.264299104875377,0.0,0.0,2264299104.875377,2.264299104875377,0.0
HLHU,H,L,H,capital - AC,capital,AC,9300436423.13437,9.300436423134371,9334758293.180794,9.334758293180794,-34321870.04642296,-0.03432187004642296,-0.36767818692740756
HLHU,H,L,H,capital - CHP coal,capital,CHP coal,28577893716.74631,28.57789371674631,28577824233.9604,28.5778242339604,69482.78591156006,6.948278591156006e-05,0.00024313532528830636
HLHU,H,L,H,capital - CHP gas,capital,CHP gas,2986544889.005992,2.986544889005992,2986495912.1859145,2.9864959121859145,48976.82007741928,4.897682007741928e-05,0.0016399426457467186
HLHU,H,L,H,capital - DAC,capital,DAC,186368.20702076584,0.00018636820702076583,172540.41154847146,0.00017254041154847146,13827.795472294383,1.3827795472294383e-05,8.014235823478238
HLHU,H,L,H,capital - H2,capital,H2,6543384304.457438,6.5433843044574385,6573282791.45476,6.573282791454759,-29898486.99732113,-0.02989848699732113,-0.4548486341739174
HLHU,H,L,H,capital - H2 CHP,capital,H2 CHP,754435.211887488,0.000754435211887488,670049.6663876481,0.0006700496663876481,84385.54549983994,8.438554549983993e-05,12.593923963096168
HLHU,H,L,H,capital - OCGT gas,capital,OCGT gas,762300612.2071458,0.7623006122071458,762290954.4027784,0.7622909544027784,9657.804367423058,9.657804367423057e-06,0.001266944637299222
HLHU,H,L,H,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
HLHU,H,L,H,capital - Sabatier,capital,Sabatier,7099719782.880828,7.099719782880828,7278158198.415347,7.278158198415347,-178438415.5345192,-0.1784384155345192,-2.4516974029689282
HLHU,H,L,H,capital - aluminum,capital,aluminum,165280133338.62173,165.28013333862174,0.0,0.0,165280133338.62173,165.28013333862174,0.0
HLHU,H,L,H,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLHU,H,L,H,capital - battery,capital,battery,3335506968.12614,3.3355069681261402,3327989345.702526,3.3279893457025262,7517622.423614025,0.007517622423614025,0.22589082003287134
HLHU,H,L,H,capital - biomass,capital,biomass,28421727165.60585,28.42172716560585,28252040573.45112,28.25204057345112,169686592.15473175,0.16968659215473175,0.6006171190133037
HLHU,H,L,H,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLHU,H,L,H,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLHU,H,L,H,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLHU,H,L,H,capital - coal boiler,capital,coal boiler,11131674884.304811,11.131674884304811,11113901975.480837,11.113901975480838,17772908.82397461,0.017772908823974608,0.15991601206475167
HLHU,H,L,H,capital - coal cc,capital,coal cc,2787388422.3514824,2.787388422351482,2876522780.797464,2.876522780797464,-89134358.4459815,-0.0891343584459815,-3.098684253120033
HLHU,H,L,H,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
HLHU,H,L,H,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLHU,H,L,H,capital - gas boiler,capital,gas boiler,10974077503.503048,10.974077503503048,11068347611.870584,11.068347611870584,-94270108.36753654,-0.09427010836753655,-0.8517089603007563
